,Name,Review Title,Rating,Reviewed Day,Reviewed Month,Reviewed Year,Verified Purchase,Helpfull No,Review
135,Elixir,One of the best battery life with good performance,4.0,19,2,2022,1,0,The battery is the best part of this phone.The camera has average quality which is enough for normal use in day to day life.Performance is good according to the range.Fingerprint reader and faceunlock works very well.And you will also get a little bit of stock android
136,VINOTH,Worst mobile and Amazon customer care,2.0,8,2,2022,1,0,"I wrote this review after one month, am totally disappointed from amazon customer service.  Mobile contact storage not showing from the date of purchase. On that day onwards I tried to return but amazon not allowed. Customer care services was very worst."
137,Dhruv M.,Amazing phone and totally worth the price,5.0,22,2,2022,1,0,"Having used oneplus and apple phones as well, this is an excellent product and worth every penny."
138,Hifzur Rahman,It's a Nice product for this price,5.0,26,4,2022,1,0,It's a nice product and good looking. Finger print senser working is good and better battery life. Back camera is good but front camera is avarage. Overall this is a nice product at this price.
139,Akhilesh,Superb battery back up,5.0,26,12,2021,1,0,Battery back up of this phone is awesome..I can go on using it with charging it for 2 days..plus the camera quality is also stunning for all the photo lovers n trenders.🎉
140,Nafees,Decent budget phone,5.0,19,1,2022,1,0,Narzo 5A is decent budget phone if you get for around 10kPros:Battery lifePerformanceIn hand feelRear primary cameraCons:Could have provided better displayFront camera could have been betterWater drop notch is kind of outdated
141,Poonam Rawat,Worst product,1.0,30,1,2022,1,0,Don't buy this product. Camera quality ki too low. I want to return it but it is not working. Please request kar rahi hu ki mt lena ye phone🙏.. Worst experience of online shopping.
142,Amazon Customer,Very good product,4.0,13,3,2022,1,1,Very Good
143,Vineet Rawat,Sweet,4.0,10,2,2022,1,0,"Everything is just smooth as expected. Camera, fingerprint, speed.. express the value for money."
144,thrinath vinukonda,Excellent,5.0,14,12,2021,1,0,"When I receive mobile, first two days I felt sum software issue. I don't know how to rectify this, later I went mobile setting and I updated the mobile software and it's automatically switch off and on, now it was completely fine."
145,Bharat,Very dissappointed,2.0,24,2,2022,1,0,"The phone is getting slow and fingerprint doesn't even work sometimes. Clicking pics takes more time,even to view pic takes more and more time to open gallery. Coming to the camera,I'm very dissappointed with this.moreover battery performance is excellent and design is great"
146,somashekhara.s,Must Buy it,5.0,25,1,2022,1,0,I feel very HappyI'm using this smart phone it's give best and better performance and I'm not get feel any laggy.And Still I'm not facing any problems
147,Harish Gusain,Not as described/expected,3.0,24,11,2021,1,1,"Not as described and performance as compare to other similar brand, really not satisfied, disappointing experience"
148,Droid RAZR,camera quality is not good as shown but had best bettry,4.0,15,1,2022,1,0,camera quality is not good as shown but has best nettry backup and performanc is good
149,Amd,Too much hangout,3.0,30,1,2022,1,0,"In this phone purchased in last one month.camera,touch sensor and some  basic usage were fair performance. One things is performed were hangout in frequently. it should be better in next updation"
150,PRIYANSHU PATHAK,Just awesome,4.0,31,12,2021,1,0,Just awesome it's fingerprint was instant design was too nice and the phone was. Complete best if you want to purchase just go for don't care about other reviews best in market for 2022
151,mirza owais,Overall great Phone under 11k,5.0,11,1,2022,1,0,"Battery life is great and rear camera is good according to price and selfie camera is average that's ok for the price, this phone is great for parents n kids for online classes n medium gaming"
152,Sreenidhi,Good,4.0,2,3,2022,1,0,The phone  is too good and it meet my expectations but I actually need to tell that the packing of phone must be done carefully because in my case packing was soo bad and god's grace the phone had no problem. So please make sure about packing this valuable things
153,Ravikumar Govindaraju,Good phone at this budget.,5.0,9,1,2022,1,0,Looks very nice and camera is so great. For this budget i believe it's a great deal
154,Kushana shivani,Laghu in mobile,1.0,19,2,2022,1,0,Experiencing hanging problem on the day 1 itself. Amazon agents are not working on these type of issues. Don't buy anything on Amazon waste of time and money. I'm totally hating this Amazon. Everytime I buy something there will be some issues with the product.
155,Amazon Customer,A WORTHY PHONE with a DECENT PRICE TAG,5.0,25,2,2022,1,0,A WORTHY PHONE with a DECENT PRICE TAG.....DON'T expect much from the inbuilt CAMERA but The Phone Does a Pretty good job with normal day to day use.fast fingerprint and face recognitiongood for playing games with the helios processor
156,Azharuddin Mahammad Pathan,Ok ok product,1.0,8,1,2022,1,0,Display quality is not good even my non hd display is better and Camera quality is worst. Phone started hanging around 1 month use.
157,Krishna jha,Not good at this price range,3.0,23,12,2021,1,0,Sound is very low. If you are sound lover then avoid this phone. Some basic features are missing .camera quality is ok but very good.
158,Deepak,"Waste of money ,don't buy this phone",1.0,18,1,2022,1,0,Totally waste of money. Don't buy.Pls don't buy .I am already taking return request 2 time.Amezon tecnicion not found any issue.But mobile is working slow and hang so many times.Bad experienceTotally bad experience
159,AMITAV,Worst phone in my life.,1.0,8,2,2022,1,0,I have shifted from redmi to realme but realme desapoint me. Wrost. Phone in my life. Camera quality is pathetic.this  will be my last realme phone.
160,Sharada,Battery beast,4.0,28,2,2022,1,0,"Good phone. Battery is great, comes for 3 day with minimal use and accordingly can last 1 whole day. Charging is the loser as it takes 3 hours from 0-100 so we have to wait for that. Other than that all is good"
161,Barick@#₹_&-+,Very good product,5.0,11,3,2022,1,1,All features are good
162,shiv janam kumar,Amazing experience.very good product at this price point.,5.0,8,3,2022,1,2,Amazing experience
163,MANISHA H.,One of the best Realme phones.,5.0,28,11,2021,1,0,Best phone to purchase at this price. It's battery longs for a long time.
164,Soniya Y. Mashelkar,Is good for it's price and features. except for camera,3.0,8,11,2021,1,1,Phone feels heavy. Battery life is good. Camera quality is not so good.
165,Dutta,Good,5.0,12,3,2022,1,1,Smoother
166,yalamanchili srinivasa rao,Don't buy this wastage of money,3.0,6,2,2022,1,0,"Battery life ok,finger print reader is some what better.camera quality average.I suggest please don't buy this model/ mobile.search for another."
167,Ankur Prakash,Phone internet not working.,2.0,13,3,2022,1,0,Phone internet not working at all.  Wi-fi connection works but mobile connection doesn’t work at all.I have done almost all fixes but still an issue.I want realme narzo team to connect me and help to resolve issue.
168,imAkrAshish,Good looking handset.,5.0,21,12,2021,1,1,"This price range - media tek Helio G85 ,4 gb ram and 128 gb storage ,6000 mAh battery 🔋,Good looking back pattern 😜."
169,Amazon Customer,In budget this smart phone is good,3.0,19,1,2022,1,0,"In budget smartphone is good, also fond an issue in contact search (it is not searching the contact by name)"
170,Shokat,This phone is value for money,5.0,28,2,2022,1,0,This phone is best under the range of 11500 to 12500 rupeesYou can't find a better phone than this at this much money.....It's really fit under a decent budget and it's also good performance wise....this phone really is value for it's money
171,RATHOD,Camera,1.0,22,2,2022,1,0,Totally waste of money Camera quality very bad 50mp camera equal to 12mp Display only hd+ not FHD+ Battery performance not good Charger support 18w it's very bad for this price range Processor G85 performance not good PLEASE CHOOSE ANOTHER BRAND
172,Sathiyamoorthi,Whats in the box?,3.0,14,12,2021,1,0,"Whats in the box ‎Handset, Adapter, USB Cable Type C, SIM Card Tool, Screen Protect Film, Important Info Booklet with Warranty Card, Quick GuideNot available Screen Protect Film, Important Info Booklet with Warranty Card"
173,Navin N,Not satisfied,3.0,24,11,2021,1,0,My father had bought redmi 5a many years agoBut it works seamlessly even nowBut this phone starts fluctuations nowadaysValues for money is decreasedI don't know it may last for 1or 2year
174,nilesh,best mobile this price,5.0,25,11,2021,1,1,battery life is good
175,Dipanjan Ghosh,Expected features in this price segment,4.0,1,3,2022,1,0,Finger print sensor is fast... battery life is good but camera quality is avarage ... It's a good choice in this price segment 👍
176,Tharun,Awesome phone,4.0,31,12,2021,1,1,Performance is really good but just one issue it takes 6 hrs to get fully charged I don't understand why it takes so long in 18w fast charge
177,MD samim ansari,Very good product,5.0,6,12,2021,1,0,Paisa ke hisab se bahut badiya mobil hai eski bettrey ka kya kahna pawer full battrey hai
178,Avinash,Worst to buy,2.0,23,11,2021,1,0,As per my view1) Battery draining so fast2) hanging while browsing internet not even 1 month from purchase3) sound quality is not so great4) camera is the worst in my view
179,Rakshit Aggarwal,Liked it!!,5.0,10,1,2022,1,0,I liked the phone very much... but the only requirement in the phone is FHD+ DISPLAY AND SIDE MOUNTED FINGERPRINT INSTEAD OF OLD BACK STYLE
180,Syed Malgimani,Superb and best looking mobile,4.0,9,2,2022,1,0,Supeb mobile within my budget.really helpful with good battery life
181,Shivam Jii,Nice product,5.0,23,12,2021,1,0,"Nice camera Quality, Nice Look And Nice Battery BackupGreat Performance 💕💕"
182,haneesh kumar garg,There is no many features,2.0,1,12,2021,1,1,All number k call recording nahi hJo call record k h vo bhi naahi milti hStep tracker bhi nahi hCharging is very slow
183,Rahul Kumar,Amazing,5.0,14,3,2022,1,1,Overall phone experience is too good delivery on time.battery is also too good
184,Seetharamaraju T,SATICIFIED,4.0,4,3,2022,1,0,Best for calls and camera also not bad. don't expect more....
185,Amazon Customer,Call drops very often,1.0,7,12,2021,1,0,फोन का mic बिलकुल बकवास है.कॉलिंग मे बहोत दिक्कत आती है
186,Harsha,Camera Was not good,3.0,26,10,2021,1,0,Camera was not that much goodOs awesomeGood batteryDisplay not good ok to watchImages clarity was braking if you observe clearlyMain drawback Camera flop.Mobile photography lovers dont go for it
187,Ankit kumar,Charging problm,3.0,30,1,2022,1,0,1 week m hi charging problm...  Uske 15 days baad motherboard problm...... ... Aur fr service centre par 4 hour waiting motherboard replacement.... Very bad service realme
188,Gati Patra,Worth the buy,5.0,11,3,2022,1,1,"Excellent fingerprint sensor, long battery life and satisfactory AI camera"
189,Rana Saha,The power on/off button is missing,3.0,11,1,2022,1,0,"As there is no power button either in mouse or keyboard, the battery drains out quickly"
190,Gourav Shrivastava,"Worth price, working good from last 2 months",5.0,28,2,2022,1,0,"Worth the price, having all faetures, working fine from last 2 months"
191,T NARASIMHULU,Economic,5.0,5,1,2022,1,0,Low budget phone under 12kAs per price expected
192,Ashutosh trivedi,Amazing,4.0,29,1,2022,1,0,Amazing at this price looks good camara good performance at its best. Just go for it without a doubt
193,Amit Prajapati,i used this mobile from 1 month & this mobile is very very good in all respect,5.0,8,1,2022,1,0,Very good quality product i used this mobile from 1 month & this mobile is very very good in all respect
194,Shahbaaz khan,Not picking for BGMI.. Gyroscope delay,4.0,10,2,2022,1,0,Gyro bohot delay hai comparison to other mobile phones...not really good for BGMI...performance bhndiya hai...ap pick kr skte ho apne mom/dad aur elder once... battery backup accha hai.
195,Dipak Moharana,"Really, this device is value for money",5.0,6,1,2022,1,0,"Except Display Quality, each and everything is awesome with this price."
196,Preethi,Good at this price,4.0,18,11,2021,1,0,"It takes more time for charging, otherwise it is easy to operate and goes good"
197,Rajdeep M.,Good overall,5.0,14,12,2021,1,0,Overall good phone. 50MP camera is not upto the mark.
198,G k sharma,Just for moderate use its good,4.0,24,1,2022,1,0,You can buy it just due to fast charging and long life battery and storage reasons; but camera is really much lesser than value...it deserves only 2🌟 otherwise all other things are good some ui apps also you won't like ..
199,Rajesh S.,Fantastic Phone,5.0,13,12,2021,1,0,"Speed, Storage, Responsiveness! Amazing. So far, so good 👍"
200,Aip,Good mobile phone,5.0,14,12,2021,1,0,Good camera quality.best mobile phone but sounds is slightly low
201,Zeeshan,The mobile has excellent featured with good camera quality,3.0,25,1,2022,1,0,In the pack contains written handset is also providing. But not actually given in the box. If you decided already not to provide handset. Then why you have mention. Please don't confused others. I don't like this behavior
202,Atul Mishra,Best phone on this category,5.0,23,1,2022,1,0,"Camera quality, battery backup and performance is best no cons find"
203,Dhiraj Mahajan,Value for money phone,5.0,2,1,2022,1,2,"The media could not be loaded.
                



 Camera quality is good.Battery back is awesomeTouch also working great"
204,Nandu domalapally,"Excellent product.. performance, Battery life awesome...",5.0,5,12,2021,1,0,"Excellent product.. performance, Battery life simply splendid"
205,chetan,West on money. Camer is really very bad.,1.0,22,12,2021,1,0,I am writing comments in first time. I bought this mobil due review is good. But once i recived this mobile camera is very and screen touch option is very bad. It is west in money. My suggest is don't go this mobile.
206,Sayan,Great considering current mobile market,5.0,1,1,2022,1,0,"Very smooth, bright display, great battery life, camera is good according to the price.Charging speed is slow."
207,dixits,All good except camera quality. Camera is average.,4.0,13,2,2022,1,0,All good except camera quality. Camera is average.
208,Amit kumar,Back cover or case is not found in this box,2.0,7,10,2021,1,2,Back cover or case is not found in this box
209,Karthikeyan,Big barrery size,5.0,11,12,2021,1,2,Heavy waightBig size
210,Balbir Singh,Very good phone,5.0,22,11,2021,1,0,Its a very good phone for day to day use
211,Srilakshmi Narayana Maddu,"Slow performance, Low volume",2.0,25,11,2021,1,0,Very slow performance. Volume is very less.
212,Bhunesh,Your courier partner service poor. Product is good,1.0,4,3,2022,1,0,Product is good but your courier partner service poor(worst).they delivered 13kilometer away from my home.that reason i given one Star.
213,Parth Sharma,Good phone in this price range,4.0,27,1,2022,1,1,The media could not be loaded.
214,Abhishek,Not satisfied by this purchase,1.0,8,3,2022,1,1,Manufacturing defaults in this realme mobile like saved contacts delete automatically and screen off time change
215,Sourav Das,Desing is so beautiful,3.0,9,2,2022,1,0,"It is a good quality phone,,while using this phone i can't feel the smoothness,,sometimes it lagging,,camera quality is good type not so good...battery is very good.."
216,Mandeep Kaur,Nice Phone,5.0,15,3,2022,1,0,Nice Phone at this Price. Affordable with good features.
217,Shivam Vishwakarma,Accessories Missing,2.0,16,11,2021,1,0,All Looks Good Please Make Sure You Give All Item With It.
218,vikas goyal,Not worth 😭,1.0,17,1,2022,1,1,phone get hang... also touch and camera quality is not upto mark as described... ..
219,ashvini vibhute,No return or no refund | Product is really bad,1.0,29,1,2022,1,1,Amazon don't accept return or refund on this product. You will be stuck with this really bad product forever.
220,Bhupendra Kantharia,Best phone with in price range,5.0,13,1,2022,1,0,I like the battery backup. So if you have heavy usage then defintely go for it.
221,Harinder Singh,A great product for this price. Totally value for money.,4.0,21,11,2021,1,0,Good product for this price range. Good battery life. Decent charging. but expecting screen quality more better than this. A little lag you feel when you use some applications. Overall a good product.
222,Deepu chandra arya,बहुत अच्छा है मोबाइल आया है,5.0,16,12,2021,1,1,ऑनलाइन मोबाइल मंगाया मोबाइल बहुत अच्छा है कोई दिक्कत नहीं है आप लोग भी इसे बेहिचक होकर मंगा सकते हैं बहुत बढ़िया मोबाइल आया है यूज कर रहा हूं लोगों की समीक्षा देखकर मैंने भी मंगाया अच्छा आया
223,Rahul Trivedi,All rounder,5.0,1,2,2022,1,0,I have bought this one for my Mom and she don't have such heavy usage. So its best for her.
224,Amazon Customer,Very bed experience. Not suggest to buy the same.,1.0,23,2,2022,1,0,Very bed battery life. Camera quality is very bed. It not suggesties to buy even if company give you free. Even FM radio basic application is not in phone. Phone is hang in 2 month. Westeg of money.
225,NANTHAKUMAR P,Overall good for this segment...,4.0,16,12,2021,1,0,Overall good for this segment...
226,Setupguider,Everything is Fine Except Camera,4.0,29,1,2022,1,0,If you are looking for a camera phone then don't buy this.Camera Quality is Very Poor like Rs.5000 phone.Excluding Camera phone performance is better.
227,Lakshya Srivastava,Good performance,4.0,8,1,2022,1,0,The phone is good for its price. The battery life last for 5hrs when continuously used. The rear camera quality is good than selfie camera. The color is good .
228,Bhupendra Kumar Sharma,Very bad experience,1.0,5,1,2022,1,1,"The media could not be loaded.
                



 Very badly phone hang, anything deleting take more time"
229,subhashree mukherjee,Worst phone,1.0,7,1,2022,1,0,Heating issues !!Started hanging within two months of the purchaseBattery life not so goodCamera quality is like 5 or 8 mega pixel nothing like 50 mpDon't buy this phone 😞
230,raj,Very bad mobile flipkart is good mobile mobile shop,1.0,8,2,2022,1,0,Very bad selfie  camera 8MP but  image is not quality don't buy this mobile don't wast your money fully waste your  mony don't buy this mobile image is not quality and unwanted pep sounds coming .
231,Ramakrishna,Decent phone,5.0,17,12,2021,1,0,Good phone for mild users. Value for money.
232,Veera venkata satyanarayana ganta,Camera is not good,4.0,14,2,2022,1,0,All are well camera is not good
233,Anandan,This is waste product of Amazon sales,1.0,16,12,2021,1,0,No quality no backup timing battery waste of money totally always waste this mobile this product news 6000 leave margin value
234,Sai Krishna,Best mobile for parents,5.0,3,2,2022,1,0,Pros:1. Long lasting battery.2. realme UI is so smooth.3. Camera is decent in this segmentCons:1. They should have included full hd display.2. Water dop notch
235,Samir,Worth for money,5.0,23,11,2021,1,0,"It was a nice mobile and worth for money. Bettery was good, camera 50 mp, but I did not feel that much quality."
236,Amazon Customer,Best Phone under Budget,4.0,31,12,2021,1,0,Very good phone under the budget.Everything is good in the phone. Back case is not provided with the phone box.
237,Skallauddin,Bad camera quality west of money,1.0,11,11,2021,1,2,Very bad quality camera
238,Rajnandani kumari,Good,5.0,8,12,2021,1,0,But camera Quality not good
239,Lalbahadur Rajbhar,I thought it's good product but I am wrong it's very bad product don't buy,1.0,8,11,2021,1,1,Camera quality is very bad don't buy this product ... so request karta hu koi bhi mat lena ye mobile.
240,Devvrat,Happy,5.0,28,11,2021,1,0,I'm happy with the product
241,Akash Choudhary,Amazing,5.0,18,2,2022,1,0,Finger print sensor was superb 👍Front camera in this price are really badI'm really disappointed with camera..Other features are impressive 👍
242,Yash gupta,Awesome,5.0,8,3,2022,1,1,Awesome
243,Praveen Srivastava,Good battery life but camera quality is poor,3.0,28,12,2021,1,0,"Battery life is good but camera quality is poor , Good flagship for this range"
244,A Ravi Kantha,Good Quality Mobile,4.0,27,2,2022,1,0,Budget Friendly Mobile.
245,KAVI,Value for money,4.0,11,2,2022,1,0,Good BatteryValue for money
246,Lokesh Kumar prajapat,Better Mobile in this price,4.0,1,12,2021,1,1,"Good Battery backup, Good camera quality.Overall good mobile in this price."
247,Mr. Mankada,Its good phone compare to other competitors,5.0,5,3,2022,1,0,Its good phone compare to other competitors
248,sabir,Budget problem,5.0,15,2,2022,1,0,Realme mobile is good
249,Rahul kumar,Not happy 😁 to Buy,2.0,18,2,2022,1,0,I Suggest Don't Buy Realme Lena he hai to Redmi Ka Phone lena ya samsung Ka Realme bahut he bakwas phone hai not happy after buy 50 a camera quality to 4 mp jaisa hai 50 mp ka
250,Sayan Das,Slight yellowish display,3.0,22,11,2021,1,0,"Display is not upto the mark. Slight yellowish display while watching any video.2. Camera is not upto the mark, specially the front one."
251,Kishan Parmar,Camera Quality is Ok,5.0,9,2,2022,1,0,Allover performance is good..
252,Amazon Customer,Below Avg Ph,1.0,12,2,2022,1,0,"Not expected from such brand disappointed but have no choice, so using and every time regretting my decision to go for this ph. Plz opt for something else which has gud review"
253,Puneet,Good product,5.0,26,11,2021,1,0,Product was to good but delivery person is very rude and his behaviour was very negative to me and this is very bad to Amazon team I suggest please some action to your delivery person.
254,Pramod R. Pudale,Value for money!!,5.0,23,11,2021,1,0,"Amzing backup, processor, and camera quality in this price range."
255,Amazon Customer,Phone is just ok....,4.0,10,12,2021,1,1,Its good to purchase with exchange offer
256,Sreeramulu Golla,Good,5.0,3,1,2022,1,0,"This phone is the best in this price .best features 50 mp camera,128gb ,6000 mah battery....fully satisfied..good working"
257,sridhar.tb,Bad experience,1.0,6,11,2021,1,0,Heating issues and bad camera quality it's look like old 2mp camera performance not value for money worst experience don't buy and suffer like me
258,Srikar,Worst phone,1.0,17,11,2021,1,0,"I have received defect piece.  Phone has problem with sound.  When we call or receive call, I am not able to listen others voice.  Worst product."
259,Robin Ulahannan,It’s ok,3.0,14,12,2021,1,0,I brought it for my father . So I can’t give a proper review screen and pic quality I heard it’s dull in this price range
260,Prime customer,Looking nice,5.0,15,3,2022,1,0,Nice mobile ...just Gohad
261,Mohd Yakin Khan,So good,4.0,14,1,2022,1,0,Amazing it's battery backup.
262,Amazon Customer,Good and beautiful and durable,4.0,10,3,2022,1,1,Battery life acchi hai camera theek hai baki memory and function bhi acche so good
263,Tilak,"Radiation from display very high, not good for eye. Camera quality very poor.",2.0,27,11,2021,1,0,"Radiation from display very high, not good for Eye, camera quality very poor"
264,iyappan k,Very worsted mobile,1.0,11,12,2021,1,0,Very lowest quality mobile.mother board problem this all series' 50.30.
265,Avinash raju,It's a good mobile,5.0,24,12,2021,1,0,"The media could not be loaded.
                



 Go for it"
266,Rakesh Kumar Gautam,All is well,4.0,28,2,2022,1,0,Very nice product at this price.
267,Asish Ghosh,Very good Product,5.0,3,2,2022,1,0,Very good product
268,Shubham Yadav,Gud at this price under 11000,5.0,11,2,2022,1,0,Best in this range
269,Abhro M.,Best mobile in this price segment,5.0,17,3,2022,1,0,Best from realme go for it!!
270,tridev,Good,4.0,25,12,2021,1,0,Excellent quality
271,gopichandgovind,Overall excellent mobile,5.0,3,3,2022,1,1,"Finger print very nice, Battery life excellent , camera quality nice ."
272,M.Ganesh,Not good,2.0,30,12,2021,1,0,Not good slow performance
273,Vandana sahu,Good Mobile under budget,4.0,3,12,2021,1,0,Nice features and look. Also battery life is good till now. Affordable and overall nice.
274,Arijit,As per price segment....you could buy it,4.0,29,1,2022,1,0,Budget friendly mobile
275,Niraj kumar,On one Word Excellent,5.0,26,11,2021,1,0,Everything is perfect in this price segment.
276,Suabrato kumar,मिला जुला कर अच्छा है,5.0,14,2,2022,1,0,मिला जुला कर अच्छा है
277,Subhojit Dey,Not Worth the price,3.0,5,12,2021,1,0,This phone should be within 8k-9k range as it uses average materials in it. Price is just too high for this phone.
278,sumit pal,Literally mobile is good,5.0,9,12,2021,1,0,Literally very awesome mobile and its camera quality is goodAnd if I am talking about battery life that's excellent and finger print reader is average that all about it
279,MOhd Ajmal,Nice Mobile,5.0,9,3,2022,1,1,Amazing Mobile Under 12K ValueGood CameraGood BatteryLook wise Nice
280,Shashwat tiwari,Good performance and camera,5.0,5,2,2022,1,0,This is good budget phone. It receives security updates more than redmi. Camera and battery life and performance is also good in this price point.
281,Amazon Customer,Phone is very slow and getting hanged,1.0,8,1,2022,1,0,Phone is very slow and getting hanged.worst phone. when we receive any calls it will take lot of time to appear in screen.Messages also very slow.Don't purchase it.
282,DADA,Worst camera,1.0,10,2,2022,1,0,Worst camera
283,Baljit Kaur,Amaging Realme narazo 50A,5.0,12,2,2022,1,0,Realme narazo 50A very sleek and light weight mobile. I ordered it for a gift for my father. He liked it very much. Thanku Amazon for a fastest delivery and mobile
284,Amar,Average product,4.0,15,3,2022,1,0,Average product
285,Amazon Customer,Very bad camera,1.0,20,2,2022,1,0,I dislike this mobile .It's camera is very bad quality. I want to return this mobile because I have given the return request then also it was not refund .What was the issue
286,Ashu,Nice,5.0,22,11,2021,1,0,Good at this price range
287,arif,Camera quality poor and seems slow after all,2.0,24,12,2021,1,1,To be honest I was very happy with my old MI redmi note 4 instead of this Narzo phn
288,karthi,Not so bad phone at 10k,4.0,29,12,2021,1,0,the front camera is bad. the back cameras are average. battery life is good. the fingerprint sensor is kinda in a weird position. you can buy it if you are ok with it all.
289,RK,Not worth,2.0,12,1,2022,1,0,Not worth
290,RAVI CHAUBEY,Good product,5.0,18,2,2022,1,0,Nice phone in this price range.
291,Divyansh,Best phone for your parents,4.0,11,11,2021,1,0,"Amazing productGood battery life, camera, and processor"
292,Romi singh,Overall good phone,5.0,12,12,2021,1,1,"The media could not be loaded.
                



 Overall good phone at this price range"
293,John,Budget phone,4.0,28,2,2022,1,0,"I bought this phone for my dad and it’s on budget so I think it’s perfect choice, this phone is not for younger generation who uses for hardcore gaming"
294,Ravi Prakash,Awesome,5.0,5,2,2022,1,0,Good one
295,Suraj S.,Ok ok,3.0,25,11,2021,1,0,"Battery life good, processesr g85 was ok but ,Refresh rate 60hz itz too low, minimum 90hz  so phn 10499 at this price it's just ok... Not supperb"
296,Surajit Saha (Sonu),Great Phone,5.0,1,1,2022,1,0,"Go for it, in this price range.All good."
297,Saikam Srinivasu,Good,5.0,13,2,2022,1,0,It's good product
298,UJJAWAL KUMAR GAURAV,Not a camera phone,3.0,23,2,2022,1,0,Poor camera quality
299,Mani,Satisfied with the Purchase,4.0,6,1,2022,1,0,Nice phone at 11500
300,Maheswaran,Good product and worth for money,5.0,18,11,2021,1,0,This is the first time I purchased Real phone...I am happy with phone's performance... camera clarity is good and worth for money... overall good phone to buy
301,Mahavir singh,That good,4.0,13,3,2022,1,1,This is good
302,Kuku Dahiya,Average phone.,3.0,14,12,2021,1,0,"Good for the price of the phone: Camera quality is poor and fingers read work slowly, battery life is good."
303,Parthiban,Very good,5.0,3,12,2021,1,0,Good
304,Balraj Singh,Average phone,3.0,12,3,2022,1,0,Average phone
305,AMIT DEY,Good,5.0,17,12,2021,1,0,Like
306,V RAMAKRISHNA,Good,4.0,21,12,2021,1,0,Good
307,SAHIL SACHDEVA,Average performance,3.0,27,12,2021,1,0,This mobile gives you only average performance1. Forget about fast charging2. Poor front camera3. Finger print sensor location is not usable
308,Gnanaoli Pachaiyappan,Avoid CHINESE brands,1.0,14,3,2022,1,0,Go with SAMSUNG instead
309,amircob,Very good mobile,5.0,16,3,2022,1,0,"Very good mobile, very good battery backup, lasts up to two days, does not get hot, picture gets better."
310,Janardhan Swamy,Good products,5.0,23,12,2021,1,0,Good product
311,Zaid,Nice phone,5.0,7,3,2022,1,1,Awesome battery
312,Shukla Brothers,All is well until it came on charging,5.0,23,2,2022,1,0,Every things is perfect until it came to charging it took long time to charge. It doesn’t have a fast charging option on phone but battery backup is okay
313,shipra,Wonderful phone for the price,3.0,24,11,2021,1,0,Liked the phone overall. It has good battery backup. All essential feature in right price range.
314,vishnu,Super,5.0,12,12,2021,1,0,Good
315,Ansari Nausad,Good,5.0,8,3,2022,1,1,Gooy
316,Varun Raj,Good,5.0,12,12,2021,1,0,Good
317,Balamurugan Somasundaram,Nice usage,4.0,13,1,2022,1,0,Good Model
318,Dr. Harish Karnatak,Good product,4.0,3,2,2022,1,0,It's good product. Not any specific normal mobile phone with good battery backup.
319,Parasmani,Extra durable,5.0,13,2,2022,1,0,"Very durable phone, my kids throws many times a day in 6 months but still not a single minor breaking"
320,Sayan Das,Disappointing me....,1.0,18,1,2022,1,1,Not good at all ... Camera quality very poor.... battery not so good.....
321,Sachin Rathod,Call recorder is useles as it intimates the other person by audio notification.,3.0,19,1,2022,1,0,Call recorder is useles as it intimates the other person by audio notification.  are bhai notify karke recording karne ka fayda kya?
322,Chandrshekar,Good,4.0,11,1,2022,1,0,Camera quality not good
323,Mini,Very nice one..,5.0,2,1,2022,1,0,Nice one
324,Chandra sekar .,Value for money,4.0,3,1,2022,1,0,Ok
325,anil Mandanapu,Value for money,5.0,25,1,2022,1,0,unlocks faster than light
326,A G SIVAKUMAR,Disappointed with camera,1.0,13,2,2022,1,0,Worst camera
327,Balachandar,Excellent,5.0,26,12,2021,1,0,Excellent Phone
328,Shivanand Biradar,Bad service,1.0,9,10,2021,1,0,"Item is not good, also amazon service and team support also is not good. They are not valid our thoughts I have called support but they are just ignoring my thoughts."
329,Vinay kushwaha,Excellent phone on this range line 👍,5.0,14,11,2021,1,0,"As a student ,I must see to go for it's basic processor of media tek helio. This is really very good and I had no problem in this yet 2 months from purchase ."
330,Vandana Thakur,Camera is damm good..,5.0,9,3,2022,1,1,Best product under Rs 13000 thousand...
331,Regarding Rajinder,Super performance.very fast responsed,5.0,31,12,2021,1,0,Work very smooth.very fast responsed used any function.charging also very fast .bettry consumption very less .cemra good.all over very good product.
332,Sanat,It is very userfriendly,5.0,14,2,2022,1,0,It is a budget phone and I am doing my day to day work as well as my son's on-line classes. I am very happy with this one.
333,Angel,Nice product,5.0,14,3,2022,1,1,It was good battery duration was nice nice product with adorable price
334,Parth,2month experience I will share you,5.0,29,1,2022,1,0,I have use this phone for 2 months and my experience is good and battery life is very good one time you full charge than full day it's work
335,Dr k.v kurian,All over satisfied,4.0,4,12,2021,1,0,Like
336,Chivurala venkateshwar,Good,4.0,5,12,2021,1,0,Good
337,Virat balu,Good,5.0,21,11,2021,1,0,Battery and fast charging
338,Jitendra kumar,Looks very good. speed is okay.,5.0,5,2,2022,1,0,"phone looking nice, speed is okay, and battery life is good as per expectation, the camera is also good."
339,Sharad,nice,5.0,17,3,2022,1,0,good
340,Niranjan Deka,Ram expand option not included,3.0,12,3,2022,1,1,Sound is breaking on wifi calling. But normal calling is ok.
341,Maloth Ashok,"Good working, nice phone",4.0,2,12,2021,1,0,Good mobile phone 📱
