,Name,Review Title,Rating,Reviewed Day,Reviewed Month,Reviewed Year,Verified Purchase,Helpfull No,Review
216,Darshan,It's a owsome phone in this price range,5.0,5,3,2022,1,0,"Good battery backup, Camera picture quality is also good in day light as well as in night . Display and touch response also good. Must buy if your budget is in this price range... Camera and phone look 10/10.."
217,Dhaval shah,Exelant cell phone,5.0,5,3,2022,1,1,Nothing much happy with1+I dreaming this cellphone to buy but unable to buy now I have bought finnalyMuch happy
218,gautam kumar,Overall good budget phone by OnePlus.,4.0,8,3,2022,1,0,"Overall good budget phone by OnePlus , you will get all the high end features in this.Touch is good.Battery is ok .Camera is not good as compare to samsung same price phone.Little heating but manageable."
219,Mayank Oza,Sad news is that's on Android 11,3.0,28,2,2022,1,0,Android 12 diya hota to aur better hota..long term benefits hota customer ko...bcoz another brand giving Android 12 with 3 year update promise in same prise point of view
220,Manoj singh,Nice product  👍👍👍👍👍👍,5.0,28,2,2022,1,0,Happy 😊😊Nice product with this price I m happy to buy this but one this is one plus work more on camera I'm slightly dissatisfied otherwise all this is good in this product 👍👍👍👍👍👍👍👍👍👍
221,Gopal,Got what I eagerly looked for.,4.0,9,3,2022,1,0,"Face recognition, fast charging and light weight are the points I adore."
222,Rudra,"One plus as always rocks, exchanged my OnePlus 3T after 6 years",5.0,8,3,2022,1,0,"Fingerprint works awesome, haven't charged still from 6th March evening with 100% batt till 8th Morning 6.30am ,batt @ 8%...installing all the apps and updating of phone ....Xellent battery life"
223,Subham Sah,Average Smartphone 😑,3.0,27,2,2022,1,0,Display Quality📱 7/10Battery 🔋 8/10Camera 📸 7/10Sound 🔊 6/10Charging Speed 9/10Processor Speed 🏎️ 8/10For Gaming Purpose 🎮 7/10Overall Average In This PriceBut i am not satisfied 😑
224,Shivam Saini,Smooth phone,5.0,26,2,2022,1,1,"Battery good, look great"
225,Kaushik Bhattacharya,Low budget type phone features,2.0,11,3,2022,1,0,Phone getting hang 5 to 6 times a day. Need to restart. Camera quality not good or rather not like traditional One plus. In process of returning back..
226,Gowtham,One plus Nord CE 2 5G,5.0,12,3,2022,1,1,Awesome phone. No words for this phone as usual extraordinary 👍🏻👌🏻👌🏻👌🏻
227,Gopal Chandra Sarkar,Worthy Buying...,5.0,27,2,2022,1,0,Superb interface and amazing camera specially front but if u do multitasking then battery backup very poor though u can charge fully very quick coz u hv 65W mega vocc charger which can charge u very fast... Others features gr8.....!!
228,sandeep,Heat up when charging or bluetooth is being used.,2.0,11,3,2022,1,1,Heat up when charging or Bluetooth is being used and sometimes gets random heat up.
229,Amazon Customer,Colour is totally chane in picture to original,1.0,26,2,2022,1,2,Colour is not like pictures it is totally change
230,Shrinivas,Don't buy this phone,1.0,27,2,2022,1,1,Worst display and cameraIt's not fluid amoled it's normal displayAnd camera is too worst it's like 6k mobileCamera
231,Arya L s,Awesome display,5.0,4,3,2022,1,1,Superb
232,Arulraj R,OnePlus Best Mid Segment,5.0,27,2,2022,1,0,Configuration are awesome and great display with Fluid AMOLED.
233,Edwin Francis,"This product iSelfi camera really disappointed me, but still worthy for the money...",5.0,1,3,2022,1,1,"This product is remarkable with the price range but the selfi camera really disappointed me, but still worthy for the money."
234,MAYUR YADAV,Great phone to go with I have upgraded from OnePlus 6 to this and good decision to go with OnePlus,5.0,1,3,2022,1,0,Value for money smooth and the look of phone is great
235,Nitin Kumar,Go for it,5.0,4,3,2022,1,0,Must but good quality phone. Everything is there in it.
236,Rajesh Shokeen,Best one plus phone,5.0,26,2,2022,1,0,"No problem till now👍 very smooth and lag free, and very nice comparing to one plus Nord ce1."
237,Satya ray,Amazing Budget phone,5.0,3,3,2022,1,0,"This is such an amazing phone. I have used it for a week now and the experience is amazing. Crystal clear photos, Alexa in built, no issues with any of the mentioned features."
238,Rahul Patel,Camera quality very low,1.0,8,3,2022,1,4,"The media could not be loaded.
                



 This mobile very nice but camra quality  is very low and bettary backup low"
239,Lalit,"Hanging issue, batter very poor...don't buy total waste of money",1.0,26,2,2022,1,1,"Mobile hanged so many time, Battery life is very poorDon't by this phone...total wastage of money"
240,ADITYA SONI,"I am little dissatisfied by battery, overall phone is nice and recommendable.",5.0,12,3,2022,1,0,Fingerprint is superfast.Camera is goodPhone is fast due to 8 gb ram.Gaming is powerful.Only battery drains lil fast but thats ok.Charging 100% in just 15-20 mins.
241,Hemang Patel,What a phone..!!!,5.0,13,3,2022,1,0,Superb..!!No more words it is awesome ..!!
242,Sachin,"While calling the mute options is active,The mute option is disturbing a call",2.0,15,3,2022,1,0,"All is good but only mute option is active,And recording call not active properly, when I use recording option the calling person realized recording his call.Plz updated this type of query.."
243,Naveen,"Average phone, has got microphone problems.",3.0,27,2,2022,1,0,"Average phone, has got microphone Problems. Microphone doesn't work properly during phone calls other person can't hear you. Happens with each and every phone call even if network is verygood."
244,Melwyn Martin,Justifies The Price For it ;!!,4.0,1,3,2022,1,0,Phone is sleek.Display is bright and crisp.Camera could have been a little better.Battery life did really surprise me.Overall it's a good phone .No major issues.
245,jegadeesan,Worth to buy mid range Smart phone,5.0,27,2,2022,1,0,"I confused to buy realme 9+ pro vs nord CE 2.finally I brought nord CE2.best mid range smartphone.good internet speed,wifi and speed of operation.camera is not bad. worth to buy for 25000 for Nord CE2"
246,Rishu B.,Good phone,5.0,27,2,2022,1,0,It's a nice 5g super fast charging phone.
247,Rasmita Nayak,The best Android mobile,5.0,26,2,2022,1,0,Review After using 5 days1. Super fast processor2. One and half day battery3. Slim n fit4. Camera is superb5. Light weight6. Blue color is looking sexyBlindly go for it
248,Tarun Kumar Gupta,#Superb_One+,5.0,6,3,2022,1,0,"Best phone in this range, superb part is charging so fast 30 to 100% within 20 minutes. I loved it 🤩. No heating issue, camera open and flashlight gesture are awesome. Go for it."
249,Kaushal karthik,Excellent 🔥,5.0,26,2,2022,1,1,"OnePlus always surprises buyers, by giving good features In fair price 🔥, this device is amazing 🥰🤗🔥🔥"
250,dinesh,Excellent phone,5.0,28,2,2022,1,0,Mobile is very good in all the aspects . Charging time 0- 100 % in 31 minutes. Battery backup is also very good .very smooth to handle.camera quality is good in but not so great.
251,Dhaya,Worth for cost,5.0,13,3,2022,1,0,Screen size may be slightly increased.
252,Desai Rahul,Worth buying,4.0,2,3,2022,1,0,"Worth product but can feel the hang. Handy phone, superfast charging, extraordinary display and touch feel, sound quality is clear too."
253,Sayan,Good product,5.0,8,3,2022,1,0,It was nice exchanged deal and quality is good in this price range.
254,Anshuman Mishra,Buy for regular use,4.0,9,3,2022,1,0,Decent phone for normal use. Good for connectivity as mobile internet speed reached almost 11 MB/s. If you need a dedicated phone for gaming or for photography then look out for the alternatives.
255,Amazon Customer,Compatible,5.0,26,2,2022,1,1,Easy to operate ....quick response!!all over fit in your budget !!!!:::
256,Vishal Kumar,"Hanging issue, camera not upto the one+ hype",4.0,10,3,2022,1,0,"Phone is hanging every now and then. Seems many users facing this. Hope we will get some response from Amazon/one plus regarding this. Camera not upto the mark, it's not like other high end one plus phones"
257,Amazon Customer,Never settle,5.0,2,3,2022,1,0,"It's wonderful. Just buy it. Good camera, great battery, fast charging and everything you need in daily life. All these functions in reasonable price. Thanks OnePlus."
258,BM CHATRATH & CO LLP,Very bad product and Seller is also very bad,1.0,15,3,2022,1,0,"very bad product, Battery life is low , set is hanging, its software don't support most of app. pls don't purchase any products from Rocket Kommerce LLP the seller not responding for returning of products"
259,A Ramesh Babu,"Worst phone in my life, mobile over heating on charging and discharging very fast .",1.0,2,3,2022,1,0,"Worst phone in my life, mobile over heating on charging and discharging very fast, mobile are ready for any time blast. Amazon not respond for replacement ,IAM sell out the mobile 18k."
260,Heet Ankola,Worst phone ever,2.0,11,3,2022,1,0,"Instagram is not working properly,camera will enhance the phone,videos on YouTube,Amazon prime are getting stuck at one place and also there aspects ratio is also not proper."
261,Nishant Yadav,Very good looking phone,5.0,14,3,2022,1,0,Phone is very good and slim or looking good but battery backup is less.
262,Bharathi Kumar M,Average mobile.. Not what expected from 1+,2.0,26,2,2022,1,1,This mobile is just average. Not as expected. Nord 1 was way better to this.
263,eswaran,Worth for money,5.0,10,3,2022,1,0,"Over all the phone is good. I used more than a week, till no issues.  Worth to buy a good product.Only one thing is missing Earphone, if earphone one plus  is affordable it’s very nice."
264,Rajesh Panpaliya,Redmi's Advance version,1.0,17,3,2022,1,0,1. Back is plastic which get heat fast while charging2. sound is not good.3. Just one plus logo but featured like Redmi4. Screen is good
265,Manish sinha,Awesome product,5.0,3,3,2022,1,1,"The media could not be loaded.
                



 Awesome product"
266,Sunil Singh,Good in this price.,4.0,8,3,2022,1,1,"Very light weight and easy to handle, camera quality not that good."
267,Retesh,Value for money,5.0,4,3,2022,1,0,Battery life and overall experience is good
268,Hardeel singh,Hang problems,2.0,2,3,2022,1,1,Phone hangs and camera quality is not going for both front and back camera
269,rahul prajapati,Good Phone.,4.0,27,2,2022,1,0,"Good look, good battery life, little low volume as only one speaker. Screen performance is very nice. Camera is good in day time."
270,Kar,Excellent Mobile,4.0,28,2,2022,1,0,Good Mid range phoneLight weight - good feel on handSuper fast chargingDecent battery back upDiplay is smooth and Elegant .Camera quality is okOverall classy phone
271,Gaurang Kaushikbhai Bhatt,It's a great experience with OnePlus 1st time..,5.0,18,3,2022,1,1,Feeling loved with OnePlus
272,Ashutosh Dalvi,Really.. it's supervooc.. speedy.. awesome clearity..,5.0,27,2,2022,1,1,Battery back up is awesome.. and 65 W charger.. it's really supervooc. Camera also nice..
273,Prasanth DV,Value for money 💰,5.0,28,2,2022,1,0,"Nice product,good performance,But stereo speaker is not available only mono type speaker only available and please improve the delivery speed for non prime Amazon customer.  Thank you 😊"
274,Arun,Average phone,4.0,18,3,2022,1,0,"The paint work is not good bcz it's easily scratch with  small things which can visible and looks soo bad.. otherwise the battery performance, camera performance and software is exllent."
275,Linas,Looking good after first day use.,5.0,14,3,2022,1,0,Will share details review later.
276,Sukhwinder Singh,Battery drainage rate too high bro.  Not compatible for PUB G,3.0,26,2,2022,1,0,"I bought this phone all things were good, whosoever plan to purchase this please don't forget to add a power bank in your cart. because you need this also.. (overall not bad for workholic guys 🙃)"
277,thamilmurugan R,Sim slot eject pin missing,1.0,17,3,2022,1,0,"Phone is good and everything is ok. When I unboxing mobile, th sim slot ejector pin is missing. How can I claim this? Amazon, Please reply meAccording this matter I'm so disappointed."
278,RajiBharath,Battery Issue,1.0,18,3,2022,1,0,The phone was getting charged superfast during 1st week and then the charging time now is taking more that 4 hrs with charger received in th box and it's been plugged in to the same switch socket
279,RITESH,Perfect phone in the price range,5.0,27,2,2022,1,0,Perfect phone in the price range. Elegant look and design. Light weight having good camera quality.Worth buying.
280,Ashish,Nice,5.0,27,2,2022,1,2,Nice
281,idrish arab,No battery backup...,1.0,27,2,2022,1,1,Plz don't buy this...no battery backup...and heating problem..
282,Feroz,Worst ever from One Plus,1.0,2,3,2022,1,1,I'm not satisfied. Camera quality is poor . Display also .Better to go realmi 9pro + in this segment.
283,Chirag agarwal,Excellent camera.. performance is better in pubg.. fast charging,5.0,27,2,2022,1,0,I have ordered this phone due to it's headphone jack.Camera quality is pretty good.Pubg gaming is also good.Charging timing is approximately 15 mins for 80 percent.
284,Yogi Singh,Beast!,5.0,4,3,2022,1,1,In short its a beast.In this price range you can own OnePlus!What else you need?
285,Udhesh Redkar,"As this phone is product of one plus, still The phone is not up to mark,",2.0,12,3,2022,1,0,"The phone hangs at some points and the the calender app does not open at all, camera also has some issues , overall this product does not satisfies the feeling of using an one plus product.."
286,Jayendra Thakur,Overall good product in this range,4.0,4,3,2022,1,0,Phone is light weight.Speed is good.Display is awesome.Camera quality is good in this price range.Battery backup is 👍
287,shantanu saraswat,Awesome,5.0,27,2,2022,1,0,"One plus brand in this price is just amazingEverything is good, specially charging speed and screen"
288,basil,Mediocre phone,2.0,12,3,2022,1,0,Not impressed with camera quality and  audio clarity. Many phone in 16k price range does a better job.oneplus is just only hype now .
289,GAURAV KUMAR CHAUHAN,"Look pr mtt jana bhai, Battery bahut km chlti h or apne aap bahut jyda hest hota h ye phone ,",1.0,19,3,2022,1,0,"Bhai bilkul bekar phone h bahut heat hota h or battery bahut jyda km chlti h, subah jb soke utho to 50% tk gayab ho jati h battery , bhai look pr mt jana iske , m bhi fuss gya ise dekhke"
290,Paramjeet,Awesome Phone,5.0,26,2,2022,1,0,One plus Nord ce 2 is so good!!! The screen touch is like an IOS phone and the photos are having amazing quality and clarity! Must buy and I am an One plus user forever!! Go for it guys.
291,Ankur Bansal,Not satisfied with one plus this time.,1.0,27,2,2022,1,1,Camera is not upto mark. Hang problem. Battery is draining too fast. Call drops
292,Ashokkumar k Prajapati,GOOD PHONE,4.0,27,2,2022,1,0,"So smooth , look wise tooo good , screen resolution good , camera also amazing, need more power battery if u use media it's works only 5 hrs , with any media it's work 24 hrs +"
293,Venkatesh G.,"Don't believe review,all are cheap, waste of money no good product in Amazon, buy only on Flipkart",1.0,15,3,2022,1,2,"Battery drain very fast, not more than 3hr net browsing"
294,MANISH BASSI,Good,4.0,13,3,2022,1,0,Some bugs otherwise good phone
295,Asis Mazumdar,Good Phone,4.0,9,3,2022,1,0,"Like: Good Touch sensivity, light weight, quick recharge and Back Cover added with package.Camera is Good, not best."
296,silver_shadedd,Excellent performance for this price,5.0,27,2,2022,1,0,Excellent phone with power packed performance
297,srinath,Camera not upto the mark,4.0,1,3,2022,1,1,"Camera quality was not good, fingerprint reader doesn't work properly but mobile is awesome"
298,Premsusha,"Battery backup and camera quality is poor compared to other 25,000 phone",1.0,8,3,2022,1,0,Battery backup and camera quality is poor very disappointing by oneplus brandI uesd realme 9 pro of my friend realme 9 Pro better than this model price 16000-17000 only
299,Sagar Pandey,Best phone in Android,5.0,10,3,2022,1,0,The phone quality is good its work very fast and in low price best phone coming in budget and best brand OnePlus
300,ravindra mahajan,Worst product ever,2.0,1,3,2022,1,0,"Not value for money very worst mobile ever in my life in few days mobile becomes hanging,laging,delay in screen open , YouTube not working nord is very Worst product ever"
301,RAKHAMAJI BHIKA SONAWANE,Excellent service delivery on date promptly,5.0,27,2,2022,1,0,Liked the product
302,Shankar Dhanigond,Thank you so much I am happy Amazon,5.0,16,3,2022,1,1,Very nice mobile
303,Aarti Chhatrapati Pal,Excellent,5.0,19,3,2022,1,0,Everything thing is excellent
304,v s v ramu,Better than Nord CE,5.0,3,3,2022,1,0,Better than Nord CE
305,Saket Maharaj,About Phone,5.0,27,2,2022,1,1,Using for last 24 hrs ...Battery..power has to improve ...but no complain
306,piyush shrimali,Best Mobile phone one plus nord ce 2,5.0,26,2,2022,1,1,"The media could not be loaded.
                



 Very nice product"
307,Rajat Barjatya,"Excellent Performance.. Super Charging, good backup and amazing Camera..",5.0,12,3,2022,1,1,
308,Saihitesh,"It’s not a one plus anymore it’s a oppo mobile,",1.0,17,3,2022,1,0,"It’s not a one plus anymore it’s a oppo mobile, No oxygen os it’s completely Changed to colour os if any one buying for oxygen os please don’t buy"
309,Amazon Customer,Average phone proformance in every section,2.0,1,3,2022,1,1,Camera below expectations display average charger is not working as expected
310,mahesh nagar,Heating problems,4.0,5,3,2022,1,1,Overall is goodOnly one problems it is Heating problemsIts disappointed.while charging its heat and if you use this for long time also heating
311,Habeeb uddin,Phone is all good but camera is not much as expected good camera in this range,4.0,27,2,2022,1,0,I like the pannel of the phone and camera options as well. Good option of second space but sound is normal and battery is drying little soon than expected
312,Himanshu maurya,Nice,5.0,5,3,2022,1,1,Nice camera
313,Rohit singh,Plz refund,1.0,12,3,2022,1,1,Not worth for such price I placed return request.Sad to note no reply received frm Amazon...
314,Dev Kumar,Dev.,5.0,27,2,2022,1,0,Really great experience with the phone and delivered in next day only. And deliveryman was very polite. Battery backup is also very good and it's ultra fast charging phone.
315,Prem,Best phone,5.0,9,3,2022,1,0,It takes around 25-30 minutes for full charge. Battery backup is good. Best phone as compared to another brands in this range. Sound quality is too good. Camera is perfect.
316,abhishek,The phone is having volume issues and problems,1.0,14,3,2022,1,0,The phone having issues with the voice clarity. Very very bad .. didn't expect this from One plus
317,Harsh Raj,Mobile 25k range me bahut accha hai sbse best,5.0,27,2,2022,1,1,Bahut mast camera quilty charge 20min me fullNord-2se accha hi hai 25k range me
318,Kundan Jha,Poor camera and bulit quality,1.0,18,3,2022,1,0,"OnePlus should atleast put samsung camera than this omnivision one . Very poor quality photos, haptic is very poor , built quality is also very average."
319,Sagar,Nice phone on this range.. love it and cool look,5.0,4,3,2022,1,0,UI need to improve
320,Mohd Abubakar,Very Bad this product,1.0,18,3,2022,1,0,Very Bad Product One Batery packupOnePlus App's not sapot stack hanging is to much very Bad very very Bad this product please do not purchase this product
321,Kabir,Overall Good,5.0,15,3,2022,1,1,Good Processor
322,Somnath Bhattacharjee,First buy,5.0,1,3,2022,1,0,For the first time it feels good
323,Pawan Kumar Anchalia,WRONG COLOR DELIVERY AND FAULT  PRODUCT,1.0,1,3,2022,1,0,"upset with color mistake BY the amazon app and and slowdown of the product, sometimes even hang or some times react differently in nutshell the touch is fast as expected"
324,Ojas,Better Not to Buy in this price,3.0,12,3,2022,1,0,Over all phone is decent in performanceCamera quality poorBatry life ok okScreen size and feel Good
325,Ashish Gaud,Awesome phone,5.0,28,2,2022,1,2,
326,chandan swain,Average phone..little bit hang issue...average camera... overheating when in charging condition,3.0,15,3,2022,1,0,Average phone..little bit hang issue...average camera... overheating when in charging condition
327,Mohanraj,Not value for money,2.0,14,3,2022,1,0,Finger print sensor response is very bad even less cost phone performance response is better than this phone.
328,anurag,Best in price segment,5.0,9,3,2022,1,0,overall after using 7 days.charging time is 30 min.camera is good.no heating problem.best in segment under 25k.
329,Prakashkunar,Good Mobile for non-gamers..,4.0,18,3,2022,1,0,Design-4.5/5Battery-4/5Camera 3.5/5Software 4/5
330,BumbleBee,Very good phone,5.0,28,2,2022,1,1,Amazon delivery service is very fast.nice phone
331,sreejith vishnu,Worth it,5.0,27,2,2022,1,0,"I have fell in love with this device. Battery lasts upto two days and it's very efficient. Supervooc charger is the best. Camera is okay. Speaker is loud, os is smooth"
332,Shailesh Koradiya,"Superb Smarty, clean UI, rocking daily usage phone",5.0,1,3,2022,1,0,Excellent PerformanceSmooth DisplayNice UI Experiencelooking fill Premiumit's really amazing one plus brand
333,Rao,Overall good at this price,4.0,6,3,2022,1,1,Battery life is  not as expected
334,sandeep pandey,Just okay not good,2.0,1,3,2022,1,0,Just okay not good
335,Vraj Purani,Excellent,5.0,3,3,2022,1,0,1 number 👌 smart phone but camera is not very good...may be camera wiil be completed by update. ..... other wise phone is wonderful display is excellent 👌
336,Rajan,Very good mobile,5.0,17,3,2022,1,0,Excellent
337,vishesh mishra,Very nice phone,5.0,27,2,2022,1,1,Very nice phone
338,Dinesh,Amazing,5.0,12,3,2022,1,0,"Best mobile ... Weightless ,fast charging, battery life is good everything is perfect .... Fantastic mobile ... Very stylish ... Fingerprint reader sensor too good"
339,Shreyas angane,Best Mobile under 25000,5.0,3,3,2022,1,0,"Camera is amazing .Smooth handling, doesn't lag.Awesome for gaming.Battery runs for 1.5 day."
340,roshan mann,Worst camera...its like a 10 k phone,2.0,2,3,2022,1,1,Worsted camera quilty.
341,TUSHAR Singha,Colour is Very awesome,5.0,26,2,2022,1,3,"The media could not be loaded.
                



 Yaar ye kitti awesome ha yaar"
342,Bibhas,Good mobile,4.0,27,2,2022,1,0,Display size is compact.Very smooth...Camera quality is average.Super fast charging.
343,SANDEEP TIWARI,It's OK,3.0,5,3,2022,1,0,Its OK phone not bad this amount
344,Shobhit Kapoor,Good in the this price range but if you are using premium flagship then you will not feel happy,4.0,9,3,2022,1,0,* You can not compare it with flagship series of oneplus* Nord 2 has better feelOverall good phone
345,Vishal bambhaniya,Best quality...5 star rating ossam camera...,5.0,26,2,2022,1,1,Osssamm piece...best price in best quality....5 star raring....
346,Danish,Camera not good,3.0,19,3,2022,1,1,Phone performance is good but camera not satisfied in this price Rance
347,Sanket,One plus classic phone.,5.0,11,3,2022,1,0,We know that One plus brand is very good. Finger print sensor are very nice. Camera quality is good. Satisfy with the battery. Good worth.
348,Srinivasa Rao Ambati,Battery,4.0,17,3,2022,1,0,Battery charging is down very frequently. should be improve.
349,L Rupachandra Singh,"Short time on delivery , I love it",5.0,5,3,2022,1,0,"Good looking, battery back up so good, camera result is nice. Thank you"
350,Rajendra verma,Best in segment,5.0,2,3,2022,1,0,Fast chargingExpendeble storageNo heating issueOnePlus markOr kya chahiye
351,Bhishmadeb Bakshi,Worst production of One Plus,2.0,15,3,2022,1,0,"Most worst mobile of One Plus. Battery and front camera is too much bad quality. Overall, don't buy it. I just return this mobile after 3 days of purchase."
352,Gaurav Sharma,Decent one at this price range,4.0,4,3,2022,1,0,Just. Ok or i can say a decent one at this price range. But don't expect too much.
353,Abhiabhimanyu singh,Value for money,5.0,19,3,2022,1,0,"Excellent mobile with powerfull charger and battery,Camera is not upto the OnePlus mark"
354,Rushikesh Bhoite,Best Quality,5.0,5,3,2022,1,0,Best Quality phone...price is little bit more..
355,Md ayaz,Best looking phone in this price segment,5.0,27,2,2022,1,1,Looks good and also powerful
356,Amazon Customer,Premium OnePlus feel but average camera,3.0,15,3,2022,1,0,"Camera quality not that good, better cameras are there in this price range. Overall OnePlus satisfaction is there phone feels premium in hand."
357,Danish,hangs too much,2.0,17,3,2022,1,0,"Opening the application and clicking on it does not open, the application comes back to the home page and sometimes typing is not able to type"
358,Amazon Customer,Good allround midranger,5.0,19,3,2022,1,0,Its a very nice phone with excellent looks and great battery life with ultrafasr 65w supervooc charger which charges full in around 30 minutes
359,C venkata rami reddy,Not satisfied with os,1.0,27,2,2022,1,1,"Not upto the range,totally disappointing."
360,sanjay vishnoi,Always good phone,4.0,26,2,2022,1,0,Camera battery display is good
361,Satyavel c keshavan,Not as like OnePlus brand poor Quality. Faltu mobile,1.0,3,3,2022,1,0,Poor Quality
362,Suresh Kumar,Good quality,5.0,13,3,2022,1,0,Delivery man demanding charger & my new charger taken. Old charger was not working if possible return to me
363,lingaraj ray pattnaik,quality is 1/10,1.0,27,2,2022,1,1,"Don't Buy it worst phone especially camera 1/10 , waste of money"
364,Chandrakant maral,Not upto the mark,4.0,5,3,2022,1,1,Camera is not working properly.Flikering while taking the photo
365,Prasahnt G,Disappointed with the camera quality,3.0,19,3,2022,1,0,Battery backup is good. Performance is good. But disappointed with camera. Camera quality is poor.
366,Nitesh Kumar,Best phone,5.0,8,3,2022,1,0,Best phone
367,Karthik R,Not satisfied with the product,1.0,1,3,2022,1,0,"Hi the product is very poor in performance and battery backup also not satisfied with the look, only thing to appreciate is the weight of the device"
368,Sumeet Jain,OnePlus within Budget! Does the basics good.,4.0,27,2,2022,1,0,"Phone is good, gives a premium look but the glossy plastic back is a finger print magnet. The OS is laggy and slows down the phone."
369,vikash,Battery issue,1.0,17,3,2022,1,1,Fingerprint awesome camera is not better battery issue
370,Jagan,Not much as expectations,4.0,7,3,2022,1,0,Overall performance avarage
371,Saketh Vangaveeti,Good Mid-Ranger,5.0,1,3,2022,1,0,so far so good at this pricing
372,bulu s.,"Bad camera,",3.0,26,2,2022,1,1,"Both front and back Camera very bad,"
373,Rohit Borate,OnePlus Nord CE 2 is a Excellent mobile phone,5.0,5,3,2022,1,0,"Nord CE 2 it gives boost battery for long time uses, best performance in all condition, smooth/best performing  in gaming.camera quality is good."
374,R SIVA RAMA KRISHNAAmazon Customer,Super,5.0,14,3,2022,1,0,Super
375,Narinder Singh,Nice mobile according to price,5.0,18,3,2022,1,0,Camera quality not good as samsung smart phones other features very good.
376,DPP,Excellent phone in 25K price range. Go for it..,5.0,8,3,2022,1,0,Superb
377,Shaikh Taufeeq,CHARGER MISSING AND DISPLY PROBLEM,3.0,14,3,2022,1,1,Charger missing in the box please replace my phone
378,Amazon Customer,Supubbb,5.0,14,3,2022,1,1,Soo....good
379,Vikram Asthana,Best phone in this budget.. Fabulous 😍,5.0,28,2,2022,1,0,Best phone in this budget.. Fabulous 😍Overall experience good 👍
380,Martin,battery life,5.0,7,3,2022,1,0,Battery backup should be little more compared to the price
381,Amazon Customer,Heating issue,3.0,13,3,2022,1,0,Phone is fast and performance is good but phone getting heated too much for which unable to attend calls directly so using alternate blutooth
382,Amazon Customer,Overall phone is veryy good.,5.0,27,2,2022,1,0,Overall phone is veryy good. Just camera is average..choose Nord 2 if you want to buy for camera..
383,Kannan M,Wrost phone,1.0,2,3,2022,1,0,Not satisfiedSim 2 features not working.Unable to send sms in gpay for bank activation
384,Amazon Customer,Awesome phone in midrange budget,4.0,10,3,2022,1,0,Very smooth & fast processor.But Battery drains really fast.Overall good buy👍
385,Daman singla,Not worthy,1.0,1,3,2022,1,0,Still not believe that OnePlus quality product have dropped due to rat race
386,Amazon Customer,Camera quality is very poor.,3.0,14,3,2022,1,0,"Camera quality is very poor. In none of angle it looks 64 MP lol, better to purchase oppo"
387,aneesh.p.k,Average phone,4.0,1,3,2022,1,0,"Mobile are getting heat, andorid ui and options is not impressive while comparing with mi or samsung. Sound quality is not that much good."
388,Vijay Mathur,Good phone,4.0,19,3,2022,1,0,"Good phone, camera is also good, fast charging in just 20 minutes maximum,Bettery backup can be improve also build quality."
389,Jitesh,I LIKE IT. BEST PHONE FROM ONE PLUS FROM MID RANGE,5.0,12,3,2022,1,0,"I LIKE IT. BEST PHONE FROM ONE PLUS. CAMERA QUALITY BEST, BATTERY BACK UP GOOD - ONE DAY FULL USE. ALL OVER PHONE IS BEST IN ITS RANGE."
390,Premasairr,It has good battry life,3.0,13,3,2022,1,1,OnePlus Nord ce 2 5G is best phone under Rs 25000/
391,Kishan Kumar Ray,Nice product as well as service by team Amazon,5.0,15,3,2022,1,0,I use exchange offer and that is really so simple...Phone received in good condition.. thanks Amazon
392,Vinay Kumar Bantu,Battery backup not good.... cameras are not up to the mark,3.0,17,3,2022,1,0,"Liked by its design, smooth UI, cameras not upto the mark battery draining so soon.,... utterly disappointed"
393,manovir singh,Good mobile with this price.,3.0,13,3,2022,1,0,"Mobile is good working camera, nice RAM, fast charging but Slow in 2-3task at same time because of less performing processor."
394,Saurabh Wattamwar,Product is good in this price,4.0,26,2,2022,1,0,Battery is goodLook is goodDisplay looks goodLagging in performanceCamera is average
395,Prince kumar,IR blaster ki kami hai,4.0,14,3,2022,1,0,"The media could not be loaded.
                



 I like"
396,Chakri,Every thing is good. But facing problem while using hotstar.,4.0,18,3,2022,1,0,Please take care of the streaming apps. They are stopping in the middle of streaming
397,Suresh kashyap,Very nice smartphone,5.0,28,2,2022,1,0,Nice and descent phone. Always a fan of one plus Mobiles. Good to buy if you have a bugdet of 20-25k
398,Lbsa,Value for Money 💰,5.0,1,3,2022,1,0,Lovely product
399,Vikram Saini,Not up to the standard as the value,2.0,10,3,2022,1,1,Display is not up to the mark as written #Amoled
400,Varsha,Good quality phone 🤠,5.0,9,3,2022,1,1,"Battery power is good , camera is good.."
401,Mallik C,Don't bye,1.0,4,3,2022,1,0,"Dislike, totally Don't bye only for brand name,.  While charging Mobil is heating,  camara quality is poor, hanging problem is thier"
402,Prashant Soni,"Wonderful, Beautiful & Excellent phone in this price range.",5.0,18,3,2022,1,1,जो काम मोबाइल फोन मैं 25000 रूपए मैं हो रहा है तो कोई क्यों उसी काम के लिए 85000 रुपए खर्च करे। Excellent phone in this price range.
403,Arun Panchal,Nice Phone,5.0,27,2,2022,1,1,A good looking phone with a smooth performance.
404,lokesh kumar,Wrost phone,1.0,12,3,2022,1,0,Hang problem with in a week better go for higher end or any other company mobiles
405,harish,"Battery backup low,call recording is not good,",4.0,26,2,2022,1,0,"Battery backup low,call recording is not good, also earphones are not available, otherwise phone is okay with good camera"
406,Yaseer abbas,Heating and battery drin early,4.0,12,3,2022,1,0,Heating while charging and if use continue
