,Name,Review Title,Rating,Reviewed Day,Reviewed Month,Reviewed Year,Verified Purchase,Helpfull No,Review
122,Akhter Junaid,Simply awsome,5.0,28,7,2021,1,7,"Great, sinply awesome in every aspect, great camera, display, charging, speakers everything.Great pricing too.A worthy upgrade from nord 1."
123,Mohammad Salman,Not Happy with This One Plus nord-2,1.0,3,8,2021,1,5,HiDon't even expect from one plus. This is really redicolous. First charged full and kept aside and while battery got drained out without any use in night in just 4 hours.Phone is getting heated only when we open it and I don't even use it then only it is heating.I think there is some issue in this brand. Never get such a complain about one plus.I purchased One plus 8 also but this time I am not happy with one plus.There is some issue with this brand. Need to look into this.I want to return the phone.
124,Mohit Dewan,"Great Product, Worth Shortlisting.",4.0,7,10,2021,1,4,"Yes, you can invest on this. I read some reviews which stated that it doesn't support some apps, camera quality is not good and poor battery life etc. But I will try to give an honest review.First of all the thing I love the most is that there's no blotware, changing my phone from Xiaomi to Oneplus was a great decision. Even after merging eith Oppo you don't get to see any ads or blotware, which is great.Secondly, I didn't face any issues while launching apps, the screen is super smooth and the ram management is too good. Even after hours of apps running in the background you can continue from where you left. One problem I would like to point out is that the fingerprint is not up to the mark, it takes several tries to unlock but the face unclock is too good, and even there's no headphone jack so you will have to purchase one type C to headphone jack connector.  Thirdly, the camera quality is too good even in low light it manages to capture jaw dropping pics, I am a bit disappointed with video as rhey could have done better by giving us the option to record 4K 60fps bit even now it is pretty good and the video stabilisation is very ggood in comparison to the devices which are in same price segment.Lastly, the battery life is okay-ish as I am a heavy user with a minimum screen time of 8 hours a day, sometimes I need to charge it 2 times a day while using the 90 Hz refresh rate, but the charger balances everything as it can charge upto 98% for 0 in just 30 minutes!!! which is quite amazing.To conclude, I would say that there are even better options in the same price segment but this product is worth investing in, so do shortlist this one if you are planning to buy a cellphone with a budget of 30K and yes there's a bit of heating issue while doing heavy tasks but I didn't feel that it's heared to a level that it would blast. To see extreme heating test I would prefer you Tech Bar's Oneplus Nord 2 Extreme Heating Test to make things more clear.Thank you."
125,Pulkit Gupta,Amazing phone with great user experience,5.0,18,11,2021,1,3,"I have been using this phone for a month now and loved it. The camera quality is really good, finger print scanner, sound, battery life, responsiveness all great. It can charge from 0-100 in 15 mins. But the best part about OnePlus is the User experience, how easy they make operating the phone.The gestures for frequently done stuff are amazing - torch, screenshot, awake. Even when unlocking, you can choose 2 apps for quick access. Let's say you PayTm very frequently, you can set it up in a way that you can directly launch it while unlocking.The back gesture is amazing, makes one handed usage so much more convenient.This phone is several notches above any other phone in this price segment or even some higher ones."
126,PIYUSH MISHRA,This is My First One Plus Series Phone. I switch from Oppo to One plus,5.0,17,8,2021,1,3,My First One Plus Series Phone. I switched from premium Oppo phone to One Plus Nord 2.I have choosed this because of their cameraand so happy that it still not disappoint me.Battery backup is also good last entire day for moderate users i can't say for gamers.65w charger is turbo fast it charged phone 100% with in 45min from 5to 100%.Processor is also good but face lock feature is disappointing.In some cases we forced to use finger lock or password.Over all its good in 35k range phone.Look is so attractive and we can go for this in premium android section.
127,Rahul Dixit,Amazon Is bluffing there customers. Not a fair deal from Amazon,4.0,24,10,2021,1,4,"I'm 70% satisfied with the product. It's good mobile. Quick charging is the USP of the mobile, bluetooth configuration is not so good. Along with that, touch sensor is not fast, it responds really very slow while unlocking the phone. I'm also not satisfied with the deal I got from Amazon. It showed me the actual price of the product as 34,999. And gave me a discount in prime deal and the final price was 29,999. But when I received the box, I was shocked to see the MRP of the product is 29,999₹. So Amazon bluffed me and several users by showing offers and sold out the product on its actual price. It's actually not fair. I trusted Amazon alot,but they betrayed a lot of users by bluffing each and everyone using the application.*I REQUEST ALL THE USERS PLEASE PLEASE PLEASE... CROSS CHECK THE DISCOUNTED PRICE OF AMAZON WITH THE ACTUAL MRP OF THE PRODUCT YOU PURCHASE. IT MIGHT HAPPEN THAT YOU ARE BLUFFED ON THE NAME OF GOOD OFFER AND DISCOUNT.*"
128,zeeshan sultan,Phone gets hang while using voice recording app,1.0,15,9,2021,1,9,The media could not be loaded.
129,ashutosh singh lodhi,Overpriced. Only so called brand value.,4.0,30,12,2021,1,3,"After using for 2 weeks in a moderate way.Liked:1. Fast charging.2. Camera.3. Call quality.4. Noice reduction.5. Looks.6. And yes, the so-called OnePlus standard.Disliked:1. Price, it is overpriced.2. Poor build quality, chrome started leaving the paint after 2 weeks. While I am using its default cover and screen guard.3. It catches too much dust and fabric particles. This is the only phone that needs cleaning after every out of pocket. Its screen attracts dust and fabric particles.4. Fingerprint sensor is less sensitive. Sometimes it takes 2 sec. to unlock the device.5. Face unlock happens even when your face is covered with a mask.6. Battery drains faster. When we compare other devices with the same configuration, its battery drains faster."
130,Vishnu sanodiya,Product is working good but fear of some shocking news regarding explosion of some mobile sets,3.0,11,11,2021,1,6,Product is working good but fear of some shocking news regarding explosion of some mobile sets still in mind so I request you to manufacturer please take necessary action to resolve the problem because it's very sensitive case for customer safety purpose.
131,Tanvi,Good phone but bad sound quality,3.0,29,7,2021,1,4,"Short one day review for Oneplus Nord2 8GB/128Phone works very smoothly, no lagsBattery drains at a normal rateWarp charger (65W) charges the phone 100% in 25mins-1/2 an hourGood camera - needs to be checked outside to know moreNo audio jackseparate button on right side of the phone for alerts - adjust phone on Silent/ Vibrate/ GeneralPhone is a bit heavyFingerprint sensor works properly, no lagsSound is sufficiently loudOverall a good phoneWhat i didn't like is the sound quality.  When I listened to music through the earphones i felt unpleasant and it was piercing my earbuds and the experience was very bad. Although everything else is good but the bad sound quality is what I can't bear with. One plus has compromised on the sound quality for this phone"
132,HEMANT SHARMA,First day review: Buy now; regret later,3.0,1,11,2021,1,2,"Day one : Instant regretIs there anything to like about this phone?I don't know if I've been scammed or oneplus has deteriorated. The only reason I bought this phone was camera.I had Poco F1 (adware and bloatware cleared) and Nord 2 stands no where close to F1. I went thru a series of traumatic episodes while clicking thru the camera modes and it's results. Immediately I applied for return but there poped up several clauses for item brought thru exchange. Now I have no option but to sit and cry for the wrong decision I made. And yes!! this phone plugged in for charging can evaporated my tear drops as well. Play heavy games and  turn this phone into heater.Things I like on this phone:Smooth scrolling.Oxygen OS is clean though.Phone case included.Overall: Don't buy, not kiddingEdit: An explode incident is circulating in social media. This phone heats up dangerously. I wish I could get a refund."
133,Sridhar,DEFINITELY GO FOR IT UNDER 30K.,5.0,15,11,2021,1,3,Under 30k gives you the best flagship experience. Battery lasts 17 hrs as said Camera quality is superb. The only issue you might want to be concerned is with the recent blasts of the phone but be assured it is most likely due to lack of how to use the 65W warp charger. It is very fast which charges 90% in 20 mins. So heat is generated. Advised not to overcharge or use phone when charging. If you keep safety as priority then go forr MI 11x
134,Vivek,Awesome phone in this price segment,5.0,30,7,2021,1,4,"Worth your 29999The best part of this phone is charging it charged within 30 min. If you want to keep your battery healthy please charge phone between 15-20% To 85-90% never charge 100.This phone gives you the best charging speed,Camera awesome, 1200 AI equals to 870 SD, OIS WORKING PERFECTLYusing for last 4 days no issues were faced.Screen is really fluid as they said.Overall if you want to buy a phone with class in 30K and with exchangeJUST CLOSE YOUR EYES AND GO FOR IT."
135,Nifran,OnePlus x pac man edition,5.0,21,11,2021,1,3,This is the best OnePlus Nord 2 edition. After discount I got this phone for 34999 and it's worth it. The phone looks more premium than 9r and other Nord editions. Good battery pack up (after restricting background activities under battery app management I get around 6 to 7 hours screen on time). Camera during day time is does job and during time night it's good if you hold on the phone for longer time while you takes pics on night mode.
136,Anurag Uikey,Power packed and Value for money,5.0,28,7,2021,1,6,"Simply Flagship killer from One plus. Fast , smooth and flawless operating system. Decent camera and sound quality. Overall enriched with features and value for money. Thanks amazon for fast delivery."
137,Mohd Farooq Khan,Review Revised: Good Phone with Decent Value for Money,5.0,5,10,2021,1,2,"Returned first unit due to very poor battery (used to charge 2 times/day), now new one requires charging 1.5 days which is decent enough considering high end motherboard.PROS:1) Good for first time buyers of Oneplus series who have not used Canvas option in Always on Display2) Snappy phone with fast response due to Dimensity 1200 Chipset is superb but battery draining3) Supported by Quick Android updates4) Charging time due to WARP charging is super and generally charges in 40 mins +/- 5 minsKEY to charging: Even after full charge (100%) it require some more charging and only when it shows Charged, only then discharge (Check Battery section and observe status)CONS:1) Battery life is never been its forte however WARP Charge fill this gap by providing extremely fast charging (BTW my second model (after returning first unit) providing better battery backup 1 to 1.5 days for complete discharge.2) Battery is 4500 mAH plus but it is good for nothing and charger is of huge size actually people should put the photo of charger and then understand how impossible to carry this abnormally big charger everywhere.3) Abnormal charging rate, sometimes takes 30 mins, sometimes takes 40 mins, sometimes even taken 50 mins. On top of it WARP charging really deteriorates the battery and ultimately kills it before its half life.4) No doubt it is color OS and not Oxygen OS (which is just pasted as skin on top of Color OS) so the unique charm of having Oneplus mobile is somehow gone after merger with OPPO"
138,TechSavvy,Not As Expected from 1+,3.0,3,9,2021,1,2,"OnePlus Nord 2 Vs Poco F3Day 3:So I watched lot of videos before finalizing for this one. All videos said that Poco F3 and 1+ Nord are same with minor differences.So as 1+ sound far better name and brand than poco, I decided to go for 1+. I have been 1+ fan since 1+1 launch.Verdict: Poco F3 would have been better.  (As I used F1 for 3 years & previous 1+1 & 1+6).Issues:Finger print sensor is slowCamera quality is good but macro & zoom focus is very badFace recognition rarely worksPhone is biggerPhone battery works for a day only (same as poco F1)Positive:Security seems betterNo irritating advt. Poco always seems to keep reading my data including contactsAuto unlock at home is good featureCharging is fastBottomline:If you want better brand name  : OnePlusIf you want better overall phone: Poco F3Edit: After 3 months of usage:Poco or other brand would have been better.- Google assistant doesn't work on lockscreen- if open mobile at night, it's too bright for sometime and then reduce the brightness- Bluetooth connectivity issueChasing OnePlus for support, but no response"
139,Shubhajit Roy,All Rounder,5.0,19,8,2021,1,2,"Everything works very well. I just have some issues which are as follows:1. front camera, kinda hazy sometimes.2. Change of accent colors requires a bit more options.3. Monochrome sensor is good for nothing 😂, could have given a macro there.Although most of the improvements can be done via updates.(*can't change the camera sensor though). So overall, a very promising device.I personally opted for this device because I used to own OnePlus 3 and it worked for 5 years. And I have other devices like earbuds, TV of OnePlus as well. Along with that, OnePlus gives me good customer service and frankly, it listens to the customer. Many a times I asked OnePlus for a feature in my OnePlus 3 and it was given in the updates.(*others also asked for it). Because of all these reasons I felt OnePlus Nord 2 is a very good device for its price."
140,Denver Saldanha,"Phone is great, but read before you buy!",5.0,29,7,2021,1,3,"The phone is great performance-wise. The battery is average, but the 65W fast charging will surprise you. The front camera is a 32mp camera but isn't good under low light conditions. Back camera is good enough!If you just want great performance with good enough battery that will last you a day and you are not a selfie addict then go for it! It wont disappoint you. Design is also really good and premium"
141,Sandeep,Premium phone at reasonable price,5.0,4,8,2021,1,2,"One plus team has really done a good job, really appreciate the premium look and finish at first glance. Fabulous camera at this price point, amazing oxygen os experience, better speakers. Yes, the phone does get a bit warm but nothing uncomfortable. Double thumbs up!!After a couple of days of usage.1. Face unlock is just top notch.2. Fingerprint reader might be slow by a fraction of a millisecond but I really don't mind.3. I can bet that it has one of the best camera in this segment.4. Awesome performance. I tested the new chipset on a lot of games (bgmi, cod, nfs) at high settings and I didn't see any frame drop anytime.5. I didn't feel a need for a120Hz display as it offers a silky smooth and super responsive display. Didn't really face low brightness issue outdoors.6. Warp charging this phone is a whole new level of experience and is probably the fastest in phones at this price point. Battery drains a bit sooner but it's absolutely justified for a device of such capability.7. I've used the in box cover so it helped block the heat during long hours of usage. Hopefully, the issue would get resolved with future software updates.Worth it!!"
142,Sanat T,Decent phone.,3.0,4,8,2021,1,2,"Got the 12GB ram variant. This is a decent phone. My previous phone was OnePlus 5T and coming from that I feel like this phone is kind of a disappointment. The width of the phone is a bit too thin for my liking but whatever. Another thing i hate is the software but in my defense i didnt know it has gotten this bad since then though.For pros, I love the buttons feel very clicky and responsive. The 65w charger is amazing, my laptop also uses a 65w type c charger so I don't have to carry extra charger around. The alert slider is easy to slide compared to the 5T but I got used to it. Haptic feedback is much better as well.Overall a bit disappointed especially in software and width of the phone, everything else feels good."
143,Naveen,Worth it,4.0,28,7,2021,1,8,"Camera is not up to the mark, performance wise it's extraordinary phone"
144,Anil Kumar Singh,Never Go for this variant,1.0,17,8,2021,1,3,"Very disappointed with the kind of mobile device provided by One Plus. I understand this is not their flagship product but at least it should be good enough to suffice our day-to-day needs when it is being priced at 30K. Issues that I have faced with this phone:1. Slide-up functionality is not working from the home screen.2. Defective microphone provided. It only works when I switch to a phone speaker.3. Frequent loss of mobile network and unable to connect calls. It gets resolves only I re-start my phone.Did not get much support from Amazon also. From the day I purchased this phone, it took almost 10 days for Amazon to understand that this is a defective phone that they have provided. I followed up with them on daily basis and have to be on call for at least an hour in order to make them understand the issue. And after all this pain they have not refunded the complete amount. I have exchanged my previous phone and did not get the full refund of it as it was non-refundable.Key points:1. Never go for One Plus Nord 2.2. Amazon will make you crazy in order to get a refund. (If replacement is not available)"
145,Raviteja,Only for working professionals,5.0,29,7,2021,1,2,"Good mobile, but not up to the mark with the price tag 30k not worth.I feel my privious mobile Nokia 8.1 was more premium than this OnePlus Nord 2.This mobile is for long term, after using for 2 days I feel after few software updates we get to know how exactly the it perform.I have used it at a stretch watching YouTube contact at HD, FHD and 4K, and with contact reading, attending the calls, going through the specifications, and doing with all the daily stuff it gave me battery about 8+ hour on screen time and chargers within 40 minutes from 0 to 100.Coming to pros and cons,Pros:1) Built Quality and design, simple and elegant(Strictly for working professionals).2) Touch very smooth.3) Camera, picture and video quality is very good.4) Stereo Speakers very loud and clear.5) Call quality is very good.6) Battery lasts for good 8+ hour on screen time.7) Charges very fast within 40 minutes.8) Played few games Asphalt 9 really gave me good feel.9) Ram management was good.10) Bluetooth connectivity is quite fast.11) 2 years OS updates and 3 years software updates.Cons:1) Sometimes heats even with normal usage(it may clear with software update)2) I don't feel the processor is really that powerful, MD 1200 AI it's not up to the mark on this device.3) It takes lot of time to boot when it gets restart, loading the games or apps.4) Not for heavy gamers, please avoid if you are thinking to buy it for playing games.5) Benchmarks are really very poor on this device when I had checked with my mobile, kindly check what OnePlus team had mentioned while launching this mobile(check picture attached)Over all this is a value for money if you buy it for long term like 3 to 4 years usage.Check my Nord 2 battery over on attachment.This is my 2 days experience only, it may varied user to user."
146,Amazon Customer,Received defective phone. Amazon replaced my phone after a week. But again same problem started,3.0,16,8,2021,1,3,"The media could not be loaded.
                




   I am writing this review after one week use of phone. Phone looks and features are as defined but I received a defective one. Phone camera is is not working. Selfie photos are not opening from que. Also phone has hitting problem. I have requested for technician inspection and replacement.Technical finally came and initiated replacement. I received a brand new same phone. Thank you AnazonBut again same problem started in new one. Really frustrated with one plus this Nord2 model"
147,Jitendra kumar,Worst camera in range,1.0,28,7,2021,1,8,Worst camera experience and higher battery drainage.
148,SANJIB MAITRA,Excellent..,5.0,28,7,2021,1,6,Mind blowing..
149,RajSS,1month review,5.0,30,8,2021,1,5,"Only problem is battery draining fast(5-6 SOT).No bugs, no lag, camera quality  drastically improved but ultra wide is pretty avg and what i dislike is slightly red tinted in 50mp non hrd image processing, fast and smooth. Everything is good."
150,Hansraj,They are not picking up the defective Product,1.0,27,9,2021,1,5,"The media could not be loaded.
                




   After update the device is not going to Start and instantly I reported it to Amazon and request a return. But till now it’s about 15 days gone but they are not going to pick up.#DepressedNo one is listening to my problem."
151,Nitin,A well balanced phone,5.0,15,8,2021,1,3,"This phone has a very good balance of all the features.1. Camera : Camera is good with nice colour reproduction. Photos come out clean and it's dependable in low light conditions as well.2. Battery : Battery backup is decent, not the best of all but it's good enough for an average person. A fast charging is always good to have and it charges in 20 minutes from 20 percent to 80 percent which is the average charging circle for me.3. Screen : 90 Hz screen is actually more than enough for an average user like me. Backed up with good haptics, it makes the experience good.4. Connectivity : 5G is certainly something which we will see later but for now it supports Career aggregation. Call quality is not right there as my iPhone but much better than average android phones.5. Speakers : It's like a mini soundbox. Truly loved it's speakers.Alert slider is a cherry on top.With a dependable service centres and a good software.It's the best phone out there at 30000. Go for it without a doubt."
152,Viraj mojar,Performance issue .,2.0,5,9,2021,1,4,"Phone is hanging after 20 days of use, lag issie after restart...do not know if this is a fault in single piece or overall...this is not the. Quality i expected from one plus. How can some one identify if the phone is functioning properly in 7 days of delivery . That is what happened with me ...the cell phone performance was observed in 15 to 20 days. Wish i still had the option of replacement of this device with a new one."
153,Jagdish G.,Biggest challenger to flagship phone,5.0,11,10,2021,1,3,"I writings this review after one month use. This phone beast in terms of charging, Camera quality and price. This one is almost close to flagship phone. What I most like there are no pre installed apps in phone. I have till did not face any lagging and this phone is charge (0-100%) in just 30-35 min.Cons:-1) Charger is bigger than socket, sometimes it overlap switch while charging2) there is only digital zoom, not an optical zoom which is little disappoint me."
154,VIKRAM CHARAN,OnePlus Nord 2,1.0,9,8,2021,1,3,"I ordered Oneplus Nord2 from amazon on 6th August 2021, after using the phone for two days, a lot of issues came up in the phone, after checking this regard from amazon, amazon sent the technical engineer , he  fully agreed and said that the phone must be written back.OnePlus Nord 2 5G (Blue Haze, 12GB RAM, 256GB Storage) software is full of bugs. (Bill attached)Bad experience with this from the moment it was received.Mobile hangs and slow during the initial startup.Device not working properly and restarts several times automatically.App clone is not working and I have the apps on my mobile. It is mentioned in the app clone but it doesn't show anything to clone.Normal whatsapp chat drive backup not working... My old whatsapp backups are gone😡😡😡.It was a Very bad and worst experience with a OnePlus..Photo access from the gallery is very slow. If one is having hundreds of photos in a gallery then pictures take time to load when scrolling through them. Even my previous 2 year old phone fared way better. Software optimization is lacking."
155,Prajwal Sharma,4 weeks and 4 mojar problem,4.0,12,8,2021,1,2,"This is the product with beautiful design, better core and beautiful display. But it is almost 4 weeks I am using this phone and seen some major problem and think this might be the reason it explored1.) Fast charging- it's charge really fast but  if u touch ur phone back it is super hot.2.) Heavy usage can effect the performance and heatup the phone3.) Camera is really good from other phone but wide angle and primary phone is not as well4.) Don't use this phone during charging or after changing at least 5 mins"
156,Nagaraju,Not recommended to buy from Amazon,2.0,6,8,2021,1,3,"Phone is slow compared to Iq007 and even camera performance is poor compared to iq007. Also Amazon exchange is scam. Even if there is a small scratch on old phone the Amazon agents reject your phone. I mean why would I exchange a brand new phone, used phones will have wear and tear. Don't buy."
157,Din,Battery issue,1.0,1,8,2021,1,5,Heating problemBattery draining too fast.Need to charge twice for normal use. Not recommended
158,Anish Anand,Great phone for daily use. Amazing Phone,5.0,22,12,2021,1,1,"I got this phone under an exchange offer of Rs 8000 for iphone7 (6 years old). After a vigourous use i thought to review this phone some how as it actually blew my mind.First is the screen ⭐⭐⭐⭐⭐ Damn impressed. I dont know the process rate but its damn responsive and fast. Very Good. Big enough to enjoy any video. The pixel clearity and the brightness will definitely fall you in love with this handset.Then comes the Sound quality. ⭐⭐⭐⭐⭐ Gives a crispy clear, balanced & surround sound. And the volume is LOUD.The Battery charger ⭐⭐⭐⭐⭐ one gets a 65 watt charger with in the box and its damn fast. My first 100% charge took 20 mins from 38%Camera ⭐⭐⭐⭐⭐ Lovely digital and video captures. Outstanding. Ultimate clearity both in day and night. Obviously not as pro like but definitely not less than that.Interface ⭐⭐⭐⭐⭐ clean and easy. Took me minutes to get used to eat.Battery ⭐⭐⭐⭐ is amazing, does not drains fast, but this some what wont please hardcore gamers. Watching daily series on this or doing daily chores are perfect with this kind of battery.Phone cover & Tampered Glass cover ⭐⭐⭐⭐⭐ comes along with a rough and tough signature one plus cover and a pre-fixed tampered glass.8GB Rom 128GB RAM ⭐⭐⭐⭐⭐No heating at all ⭐⭐⭐⭐⭐Over all im bowled with One Plus handset again. No more iphone for me again my life for sure. This the best smartphone for sure ♥️♥️♥️♥️"
159,Amazon Customer,Expensive But totally Worth It,5.0,3,11,2021,1,1,"So firsofall I am not gonna give a review the way those youtubers give. I am just gonna give a honest review which a lay man (non-techy) person can understand.The phone, battery life, display, processor and camera performance is just beyond par excellence. There is no phone that gives you this type of performance. Even the Oneplus 9R and Oneplus 8 are not this good.The highlight is the 65W charger which charges your phone to 100% in just 15 minutes. The phone is sturdy and looks great in your hand. Camera at 50 mp and Selfie with 32 mp is just amazing. There is no issue of phone heating up or any smartware or bloatware as such.Now let me come to the bad part.When you start your phone, it asks for permissions on all apps including your camera and your gallery, which means they (china) have access to all your pictures so you are risk of photos getting viral.Also you have to give permission to view data/pictures/chats else the camera/whatsapp will not work. If you read the conditions carefully is also says that Oneplus in HQ (China) can share this data/pictures with whomever they want and you can't hold this against them. So this is the scary part which I didn't like.Do remember to check the Oneplus Nord 2 review video on youtube posted by geeky ranjit. He has done an in dept analysis about the pros and cons of the phone.Honestly I dint wanna go for a Chinese brand and was deciding between Oppo Reno 6 which is priced at little lesser at 29,990/- but I thot for a little more money if I am getting phone which will last me for a good 5-6 years then why not put in an investment. With Oppo I wasn't sure about the durability.You can go for it if you have the budget of 35K but make sure you don't save any private pics in your gallery."
160,Isha,REVIEW after using for 15days,1.0,16,8,2021,1,2,"I bought 12gb ram model. Writing this review after using phone for 15days.I dnt think this is flagship killer, it should be treated equivalent to mediocre to redmi phones. I hvae also bought note10 pro max  at sametime for family. Comparing to that I dnt feel the price OnePlus charge is justified.- Camera is really bad. It over saturate the image and processing makes photos look really bad.Note10 pro max camera stands out and it really has flagship camera.This is where OnePlus lagged largely.30k phone with camera like 10k phone.- Only criteria where it excels is battery charge 65w, but that is now coming with basics phone within 20k price band.33w od other redmi phone is also not bad.-And gaming people can buy nord2 but personally I still donot prefer mediatek anytime above Snapdragon.- Speakers and display , nothing special looks same like any other amoled display in any ordinary phone.- No 3.5mm jack, learn from redmi and realme how to fit in best way.-Now all that 5g noise, does anyone think they are going to keep this phone for 3-4years waiting for someone to launch 5g. We are still not able to use 4g or 4g+ to  benefit.Why pay premium for feature you will probably never use.Take informed decision..."
161,Elite Engineer,OnePlus bomb,1.0,8,11,2021,1,8,Don't buy this scary device
162,Pritam Sadhu,Could be better if they improve battery section,4.0,30,8,2021,1,1,Using Nord 2 5G almost 1 month and here is my feedback:I am very happy with this device except the battery. Battery of 4500 mAh is not good at all though you will have 65W charger which can charge in 35 mins. But that will reduce your battery life cycle count.Initially there were lot of software bugs but I have received 3 updates in a month and almost all gone.For the Netflix  no HDR support there. HDR+ available on YouTube. Here Netflix needs to add this in supported device list.Call Quality is perfect.VoLTE working fine for Vi and AirTel and VoWiFi also working for Vi and Airtel.Rear camera is superb but front could be better but not major issue.120 Hz screen refresh rate is missing in this budget may be that is for 9Rt.
163,Kartick Hazra,Not So better and useful from Past Honor 15 k Phone,3.0,18,10,2021,1,2,"After using one month I am just Going to mentioned that my Honor 8x was too good compare to this phone software and few hardware (except added Hardware)1. No NPU unit its really unexpected2. When wifi enable voice call is just worst and breaking voice3. Call quality is not so good over Cell and 4G compare to my Honor 8x was far excellent4. UI Customization not good compare to my Honor 8x was far excellent5. No Customize animation on UI on screen slide6. On screen Fingerprint has no 360 activated feature that can unlock from any angle where compare to my Honor 8x was doing the same from back finger touch and fast7. Cannot block app network usage from background  individually8. Photo Glary has no many feature like pop up menu details even hanging9. Vivid color and display not like Actual Amoled screen type except refresh rate because in day out not so much brighter on direct sunlight10. Front camera  lagging with displayIts not like a 35K phone its just like a 15k Phoneand the brand taking all money without quality check as expected on this PricePlease stop doing business  in India by selling your Product with this someOne+ must have to look on thisAn the customer  service people only knows to reset the phonethat should no be the good practice , they must escalate to the developer and technical about the product review from customer to make it far better  and service"
164,Bhushan Matonkar,Me Upgrading from one plus 2,4.0,12,9,2021,1,2,"I like using one plus smartphones.Im the user of one plus 2 with 4 years of usage.Recently upgraded with one plus Nord 2 5G as one plus 2 was left without any  updates from one plus.Nord 2 built , camera ,battery is value for money however the ultra wide camera quality is on the downside.One plus might improve it with future updates.Im a fan of monocrome sensor now.The battery charging speed technology is good.Overall user experience is satisfactory with the device.Keep it up ""ONEPLUS"""
165,Yash Thakur,"It's the one for a modern day socio-gamer,",4.0,3,8,2021,1,3,"Primary camera undeniably fantasticnight 🌃 mode is amazingHDR image is goodStabilization is greatSelfie shooter is goodWide cam is just okIs there any other camera 😑(mono-worst)Performance is great when efficiency mode turned onBattery when efficiency mode turned off is bout 6 hrs of sotCharging 0-100 in 32 minsDisplay is good outdoors but there is some problems seeing under direct sunlightColours are good and viewing angles are great90hz is just same as 120 no big differenceTouch response rate shall be increasedBuild quality is good as of glass and plastic sandwich.Bgmi works fine no frame dropNo 90 FPS but u can use config file to enable.That's it folksHope it helps u to make decision,😄(3 days review)"
166,Vanshika,Pretty much everything you can ask for,5.0,27,12,2021,1,2,"I've been using this phone from last four months and I now finally decided to write a review about it. Before you proceed to read my review, here's something you should know, if you're looking for a good aesthetic phone, go for it. I'm a minimal user. My main requirements were photography and smooth performance. I don't play games or perform heavy duty. I do basic reel editing. And I believe this was the perfect phone I could get. It's a full package. It gives instagram ready shots. The night shots are just supreme. I might as well rate its night photography above day one. For a basic user like me, it's a win. The front camera is a charmer too. This is my first ever experience with OnePlus and I'm not disappointed at all. Though I was little suspicious amidst blasting cases but then again I've been using it for four months and it is doing really well so I don't fear about it anymore.My advice? If you're basic user like me who wants good aesthetic shots, go for it."
167,Ramesh Babu,Didnt like the O.S at all >Review after a month,3.0,2,9,2021,1,1,"I was waiting to buy this phone in first sale bcoz of the hype over its features and finally got it. And im really surprised why people are crazy abt oneplus phones. The O.S is not tht great and not so user friendly. the basic things like1) Dialer app - there is no full screen image coming for incoming callers. if u want to search for a contact  U need to scroll down to go to specific alphabet  or u need to search in search bar.There is no side bar with alphabets given  where u can directly jump to the specific alphabet in contacts app.2) messages - im unable to find whether the message came from sim 1 or sim 2 & also u need to long press to change sim1/sim2 to send a message.3) calculator is pretty basic without any converters like currency,date,age ,speed etc.4) there is no automatic call recording option. if u press call recording after a call starts, it will say automated voice to both callers "" this call is being recorded'' .which is shocking5)Battery drains faster for normal usage without even playing games. however it takes only 30 mins for 0-100 % or u just need 10 mins if u have 40% already which is big plus.6) 32 mpx front camera with sony sensor is not really great. i have redmi note 5 pro which deliver better selfies than this.back camera is ok with HDR. without HDR it makes skin wrinkly. i wonder why??7) on whatsapp video calls front camera is not at all good. i have fiber net speed connection but it makes my face look very wrinkled, and noisy. No clear face is coming.. i dont know why :(8)Screen casting to my VU TV  is not working at all . im still trying, but it makes phone freezing and i need to exit from screencast everytime. Never connected to tv.  its  just me or everyone?? if u think these are all network issues, its running smoothly with my old redmi note 5 pro mobile !!!? so its something related to mobile issue only.And using same wifi for all devices.9) NO themes available other than the system provided. u need to apply 5-6 themes which are default or need to change the wall paper for new look.10) Appclone (Dual apps) available only for insta,fb,messenger,telegram & whatsapp. u cant use other than these apps.11) there is no call recording folder found in file manager.After searching 30 mins i finally  able to listen . why though???these issues are O.S related which were never discussed in any youtube channels they all reviewed looks specs.....but these things are always annoying me in my daily use... Small things but why should i worry always...after all its ONEPLUS.... THE BIGG BRAND... its definitely over rated in my opinion ."
168,Dr.Kaushik J,No value for money,2.0,8,8,2021,1,3,Very happy with the delivery by Amazon... hopeless battery...does not stay for even a day...fast charge gets to 100% in half hour but the 100% does not last even a day wit conservative use..makes me wonder if they're showing 50% as 100% in a make-believe operation....also the first news I read the day after buying the phone was about the phone explosion in bangalore...finally good luck trying to find a screen guard in the stores
169,Srabanjit Guha,"Pathetic performance. Major heating issue, no support from oneplus",1.0,3,10,2021,1,2,"Pathetic performance. Major heating issue, no support from oneplus..Have provided all debug report, necessary inputs to analyse the issue, not support from oneplus. Refer attached response after 1month followup.I have debugged by my own. Issues mainly in:1. GPU performance compatibility with processor.2. Over locked cpu caused over consumption of battery while using camera, videocall or net browse. Causing heating issue3. Lagging of power consumption optimization and 65w charger causes heat during chargeIf you still interested, after performing os update, go to advance settings and adjust refresh ratio to 90 hz and reduce GPU cycle. Switch off GPU performance logging and all other back end performance reporting logs. This actually may help you reducing the heating issue. But that's just a temp fix. OnePlus has to take care the problem seriously."
